time_s,setpoint_deg,angle_deg,angular_rate_deg_s,control_torque_nm,wind_torque_nm
2.922,10.0,9.998043541664543,-0.02889523114648366,2.9101857024620143e-05,0.0
2.924,10.0,9.997989328540607,-0.027106561967906014,2.89363695612838e-05,0.0
2.926,10.0,9.99793861862546,-0.025354957573700664,2.87521047343884e-05,0.0
2.928,10.0,9.997891337326006,-0.023640649726431193,2.854984558224443e-05,0.0
2.93,10.0,9.997847409663814,-0.021963831096361804,2.8330364066126138e-05,0.0
2.932,10.0,9.997806760350999,-0.02032465640743152,2.809442079181554e-05,0.0
2.934,10.0,9.997769313863845,-0.01872324357676838,2.7842764750517882e-05,0.0
2.936,10.0,9.99773499451415,-0.017159674847003852,2.757613307817084e-05,0.0
2.938,10.0,9.99770372651833,-0.01563399791068201,2.7295250832657574e-05,0.0
2.94,10.0,9.997675434064277,-0.014146227026083256,2.7000830788619705e-05,0.0
2.942,10.0,9.99765004137603,-0.012696344123809022,2.669357324952553e-05,0.0
2.944,10.0,9.997627472776223,-0.011284299903509912,2.637416587643548e-05,0.0
2.946,10.0,9.997607652746384,-0.0099100149201664,2.6043283533100103e-05,0.0
2.948,10.0,9.997590505985064,-0.008573380659346578,2.570158814725985e-05,0.0
2.95,10.0,9.997575957463862,-0.007274260600921974,2.5349728587115028e-05,0.0
2.952,10.0,9.997563932481322,-0.00601249127073977,2.4988340552769868e-05,0.0
2.954,10.0,9.997554356714762,-0.004787883279737677,2.461804648308796e-05,0.0
2.956,10.0,9.997547156270063,-0.0036002223500813707,2.4239455476097007e-05,0.0
2.958,10.0,9.997542257729407,-0.002449270327883496,2.3853163223543565e-05,0.0
2.96,10.0,9.997539588197043,-0.0013347661821010383,2.345975195892909e-05,0.0
2.962,10.0,9.997539075343065,-0.000256426989243935,2.305979041837946e-05,0.0
2.964,10.0,9.997540647445257,0.0007860510964783133,2.2653833814610495e-05,0.0
2.966,10.0,9.997544233429034,0.001792991887876114,2.224242382261044e-05,0.0
2.968,10.0,9.997549762905484,0.0027647382246837916,2.1826088577459418e-05,0.0
2.97,10.0,9.997557166207582,0.003701651048932366,2.140534268365024e-05,0.0
2.972,10.0,9.997566374424574,0.004604108496041862,2.098068723527954e-05,0.0
2.974,10.0,9.997577319434578,0.005472505001871522,2.0552609846926612e-05,0.0
2.976,10.0,9.99758993393543,0.006307250425957399,2.012158469510901e-05,0.0
2.978,10.0,9.99760415147381,0.0071087691911152886,1.9688072569270907e-05,0.0
2.98,10.0,9.997619906472691,0.00787749943958995,1.9252520932432124e-05,0.0
2.982,10.0,9.997637134257102,0.0086138922059137,1.881536399117041e-05,0.0
2.984,10.0,9.997655771078316,0.009318410606608086,1.837702277435354e-05,0.0
2.986,10.0,9.99767575413641,0.009991529046836763,1.7937905220110287e-05,0.0
2.988,10.0,9.997697021601297,0.0106337324441074,1.7498406270851275e-05,0.0
2.99,10.0,9.997719512632235,0.011245515469133684,1.7058907976665786e-05,0.0
2.992,10.0,9.997743167395843,0.011827381803880503,1.6619779605211098e-05,0.0
2.994,10.0,9.997767927082677,0.012379843416861155,1.6181377759102377e-05,0.0
2.996,10.0,9.99779373392239,0.012903419855732791,1.574404650033257e-05,0.0
2.998,10.0,9.997820531197503,0.013398637557170766,1.530811748030859e-05,0.0
3.0,10.0,9.99784826325585,0.013866029174061222,1.4873910076778032e-05,0.0
3.0020000000000002,10.0,9.99787687552169,0.014306132919960298,1.4441731535673349e-05,0.0
3.004,10.0,9.997906314505551,0.014719491930828514,1.4011877119171904e-05,0.0
3.0060000000000002,10.0,9.99793652781284,0.015106653643979895,1.3584630258465687e-05,0.0
3.008,10.0,9.997967464151227,0.015468169194183867,1.3160262711189687e-05,0.0
3.0100000000000002,10.0,9.997999073336882,0.015804592826878596,1.2739034723935119e-05,0.0
3.012,10.0,9.998031306299538,0.01611648132839263,1.232119519848623e-05,0.0
3.0140000000000002,10.0,9.998064115086484,0.01640439347309669,1.1906981862288103e-05,0.0
3.016,10.0,9.998097452865458,0.016668889487377755,1.149662144247223e-05,0.0
3.0180000000000002,10.0,9.99813127392652,0.01691053053033557,1.1090329843574888e-05,0.0
3.02,10.0,9.998165533682903,0.01712987819105953,1.0688312327993292e-05,0.0
3.0220000000000002,10.0,9.998200188670907,0.017327494002367112,1.0290763699637636e-05,0.0
3.024,10.0,9.998235196548848,0.017503938970854473,9.897868490070098e-06,0.0
3.0260000000000002,10.0,9.998270516095095,0.017659773123117208,9.509801147239796e-06,0.0
3.028,10.0,9.99830610720523,0.017795555067969277,9.126726226109434e-06,0.0
3.0300000000000002,10.0,9.99834193088838,0.01791184157450831,8.748798581555645e-06,0.0
3.032,10.0,9.998377949262713,0.018009187165838852,8.376163562688932e-06,0.0
3.0340000000000003,10.0,9.99841412555017,0.01808814372826392,8.00895720850316e-06,0.0
3.036,10.0,9.998450424070441,0.018149260135789155,7.647306445525883e-06,0.0
3.0380000000000003,10.0,9.998486810234219,0.018193081889703856,7.29132928567226e-06,0.0
3.04,10.0,9.998523250535767,0.01822015077305639,6.941135025380755e-06,0.0
3.0420000000000003,10.0,9.998559712544806,0.018231004519817393,6.596824445438921e-06,0.0
3.044,10.0,9.998596164897803,0.0182261764985161,6.25849001125567e-06,0.0
3.0460000000000003,10.0,9.998632577288623,0.018206195410115047,5.926216073061263e-06,0.0
3.048,10.0,9.998668920458623,0.018171584999932593,5.600079066922746e-06,0.0
3.0500000000000003,10.0,9.998705166186191,0.01812286378335956,5.2801477151259504e-06,0.0
3.052,10.0,9.998741287275761,0.018060544785140874,4.966483226375485e-06,0.0
3.0540000000000003,10.0,9.998777257546344,0.017985135292005662,4.659139496005092e-06,0.0
3.056,10.0,9.998813051819582,0.0178971366183792,4.358163305030542e-06,0.0
3.0580000000000003,10.0,9.998848645907351,0.017797043884961363,4.0635945190714604e-06,0.0
3.06,10.0,9.998884016598971,0.017685345809918863,3.775466286250861e-06,0.0
3.0620000000000003,10.0,9.998919141647997,0.017562524512437776,3.4938052339668484e-06,0.0
3.064,10.0,9.998953999758653,0.017429055328397034,3.218631664758532e-06,0.0
3.0660000000000003,10.0,9.99898857057193,0.017285406637908077,2.949959750842578e-06,0.0
3.068,10.0,9.999022834651338,0.01713203970445669,2.687797727034313e-06,0.0
3.0700000000000003,10.0,9.99905677346839,0.016969408525428442,2.4321480829492475e-06,0.0
3.072,10.0,9.999090369387778,0.016797959693724673,2.1830077527839216e-06,0.0
3.074,10.0,9.999123605652319,0.016618132270229888,1.9403683037531038e-06,0.0
3.076,10.0,9.999156466367651,0.01643035766688547,1.704216122965557e-06,0.0
3.078,10.0,9.999188936486732,0.01623505954008986,1.4745326018979922e-06,0.0
3.08,10.0,9.999221001794119,0.016032653694188312,1.2512943193048129e-06,0.0
3.082,10.0,9.99925264889011,0.01582354799478857,1.0344732218986166e-06,0.0
3.084,10.0,9.999283865174693,0.01560814229164258,8.240368027893343e-07,0.0
3.086,10.0,9.999314638831395,0.015386828350856464,6.199482780768773e-07,0.0
3.088,10.0,9.999344958810987,0.015159989796145084,4.221667605095357e-07,0.0
3.09,10.0,9.999374814815106,0.014928002058906632,2.3064743140146796e-07,0.0
3.092,10.0,9.99940419727978,0.014691232336833265,4.534170943306064e-08,0.0
3.094,10.0,9.999433097358901,0.014450039560847798,-1.338025821503269e-07,0.0
3.096,10.0,9.999461506907641,0.01420477437007934,-3.0684105169738606e-07,0.0
3.098,10.0,9.999489418465831,0.013955779094643362,-4.738325776191772e-07,0.0
3.1,10.0,9.999516825241324,0.013703387745976877,-6.348391495736013e-07,0.0
3.102,10.0,9.999543721093353,0.013447926014500443,-7.899257119919336e-07,0.0
3.104,10.0,9.999570100515902,0.013189711274336387,-9.391600109529009e-07,0.0
3.106,10.0,9.999595958621091,0.012929052594866562,-1.0826124433194627e-06,0.0
3.108,10.0,9.999621291122608,0.01266625075886651,-1.2203559092301086e-06,0.0
3.11,10.0,9.999646094319182,0.0124015982870162,-1.352465666652898e-06,0.0
3.112,10.0,9.999670365078119,0.012135379468519355,-1.4790191895614708e-06,0.0
3.114,10.0,9.999694100818914,0.011867870397614647,-1.600096028706017e-06,0.0
3.116,10.0,9.999717299496947,0.011599339015758891,-1.715777675124503e-06,0.0
3.118,10.0,9.999739959587265,0.011330045159247314,-1.8261474267996263e-06,0.0
3.12,10.0,9.99976208006849,0.011060240612044879,-1.931290258348437e-06,0.0
3.122,10.0,9.999783660406818,0.010790169163625496,-2.031292693325841e-06,0.0
3.124,10.0,9.99980470054016,0.01052006667157919,-2.1262426800137337e-06,0.0
3.126,10.0,9.999825200862418,0.01025016112881021,-2.216229469408756e-06,0.0
3.128,10.0,9.999845162207887,0.009980672735076409,-2.301343497053564e-06,0.0
3.13,10.0,9.999864585835834,0.009711813972689262,-2.381676267293754e-06,0.0
3.132,10.0,9.999883473415204,0.009443789686171232,-2.4573202405179754e-06,0.0
3.134,10.0,9.999901827009536,0.00917679716566657,-2.528368723464636e-06,0.0
3.136,10.0,9.999919649062003,0.008911026233897022,-2.5949157627684526e-06,0.0
3.138,10.0,9.999936942380677,0.008646659336491412,-2.6570560410005714e-06,0.0
3.14,10.0,9.999953710123947,0.008383871635492632,-2.7148847758171975e-06,0.0
3.142,10.0,9.99996995578616,0.008122831105855356,-2.768497622072212e-06,0.0
3.144,10.0,9.999985683183429,0.007863698634750919,-2.817990576890106e-06,0.0
3.146,10.0,10.000000896439676,0.0076066281235146705,-2.8634598873522925e-06,0.0
3.148,10.0,10.000015599972858,0.007351766592035847,-2.905001961623239e-06,0.0
3.15,10.0,10.00002979848143,0.007099254285458354,-2.9427132820952636e-06,0.0
3.152,10.0,10.000043496930996,0.00684922478298037,-2.9766903223538587e-06,0.0
3.154,10.0,10.000056700541212,0.0066018051086410715,-3.0070294658470836e-06,0.0
3.156,10.0,10.0000694147729,0.006357115843885163,-3.0338269284280175e-06,0.0
3.158,10.0,10.000081645315385,0.0061152712417876336,-3.0571786828419597e-06,0.0
3.16,10.0,10.000093398074071,0.005876379342778775,-3.0771803861236085e-06,0.0
3.162,10.0,10.000104679158254,0.0056405420917027636,-3.0939273101077776e-06,0.0
3.164,10.0,10.000115494869165,0.005407855456099876,-3.1075142738724807e-06,0.0
3.166,10.0,10.000125851688257,0.00517840954552993,-3.118035579734867e-06,0.0
3.168,10.0,10.00013575626572,0.004952288731856875,-3.125584950630286e-06,0.0
3.17,10.0,10.00014521540926,0.004729571770297867,-3.130255471446541e-06,0.0
3.172,10.0,10.000154236073103,0.004510331921171319,-3.1321395315208494e-06,0.0
3.174,10.0,10.000162825347246,0.004294637072166813,-3.1313287707559883e-06,0.0
3.176,10.0,10.00017099044697,0.004082549861049558,-3.1279140274601273e-06,0.0
3.178,10.0,10.000178738702566,0.0038741277986641246,-3.121985288985509e-06,0.0
3.18,10.0,10.00018607754935,0.0036694233921490704,-3.113631644191211e-06,0.0
3.182,10.0,10.000193014517887,0.003468484268202378,-3.1029412393244506e-06,0.0
3.184,10.0,10.000199557224478,0.0032713532963571795,-3.090001234768548e-06,0.0
3.186,10.0,10.000205713361904,0.0030780687121029692,-3.074897765382398e-06,0.0
3.188,10.0,10.000211490690383,0.0028886642398007157,-3.057715902019543e-06,0.0
3.19,10.0,10.000216897028812,0.0027031692152647423,-3.038539615892682e-06,0.0
3.192,10.0,10.00022194024623,0.00252160870793514,-3.0174517447176417e-06,0.0
3.194,10.0,10.000226628253515,0.0023440036425493864,-2.9945339609929507e-06,0.0
3.196,10.0,10.000230968995353,0.0021703709202232596,-2.969866742415435e-06,0.0
3.198,10.0,10.000234970442431,0.002000723538864946,-2.9435293441625715e-06,0.0
3.2,10.0,10.000238640583856,0.001835070712832212,-2.9155997733738172e-06,0.0
3.202,10.0,10.000241987419841,0.001673417991777681,-2.886154765095075e-06,0.0
3.204,10.0,10.000245018954597,0.001515767378584014,-2.855269760649235e-06,0.0
3.206,10.0,10.000247743189489,0.001362117446349341,-2.82301888718923e-06,0.0
3.208,10.0,10.000250168116397,0.0012124634543246224,-2.7894749397277796e-06,0.0
3.21,10.0,10.000252301711324,0.0010667974627681165,-2.7547093642927386e-06,0.0
3.212,10.0,10.000254151928216,0.000925108446635353,-2.718792243240607e-06,0.0
3.214,10.0,10.000255726693034,0.000787382408074887,-2.6817922816250567e-06,0.0
3.216,10.0,10.000257033898007,0.0006536024876364172,-2.643776796020428e-06,0.0
3.218,10.0,10.000258081396156,0.0005237490741822847,-2.604811703990523e-06,0.0
3.22,10.0,10.000258876995984,0.00039779991341702437,-2.5649615158717594e-06,0.0
3.222,10.0,10.000259428456413,0.00027573021502051487,-2.5242893273539078e-06,0.0
3.224,10.0,10.00025974348193,0.0001575127583208107,-2.482856813942786e-06,0.0
3.226,10.0,10.000259829717923,4.311799648023992e-05,-2.4407242265089857e-06,0.0
3.228,10.0,10.00025969474624,-6.748584086495089e-05,-2.397950388658434e-06,0.0
3.23,10.0,10.000259346080949,-0.00017433264650920275,-2.354592694594727e-06,0.0
3.232,10.0,10.000258791164276,-0.0002774583361969047,-2.3107071090564713e-06,0.0
3.234,10.0,10.000258037362773,-0.0003769007507653874,-2.2663481680163266e-06,0.0
3.236,10.0,10.000257091963654,-0.0004726995599403376,-2.2215689805726834e-06,0.0
3.238,10.0,10.000255962171318,-0.0005648961678224332,-2.1764212322646486e-06,0.0
3.24,10.0,10.000254655104078,-0.000653533620065922,-2.130955188993139e-06,0.0
3.242,10.0,10.000253177791052,-0.0007386565127909362,-2.085219702444343e-06,0.0
3.244,10.0,10.000251537169246,-0.0008203109032481711,-2.039262216524765e-06,0.0
3.246,10.0,10.0002497400808,-0.0008985442222245178,-1.993128774159045e-06,0.0
3.248,10.0,10.000247793270423,-0.00097340518824176,-1.946864025832364e-06,0.0
3.25,10.0,10.000245703382976,-0.0010449437235406026,-1.9005112385900175e-06,0.0
3.2520000000000002,10.0,10.000243476961233,-0.0011132108718630348,-1.8541123059438607e-06,0.0
3.254,10.0,10.000241120443798,-0.0011782587180323022,-1.807707758390755e-06,0.0
3.2560000000000002,10.0,10.000238640163179,-0.0012401403093726484,-1.7613367754781392e-06,0.0
3.258,10.0,10.00023604234402,-0.0012989095789233628,-1.7150371975200933e-06,0.0
3.2600000000000002,10.0,10.000233333101479,-0.0013546212704921468,-1.6688455389216714e-06,0.0
3.262,10.0,10.000230518439748,-0.0014073308655366404,-1.6227970019018622e-06,0.0
3.2640000000000002,10.0,10.000227604250725,-0.0014570945118659129,-1.5769254906758633e-06,0.0
3.266,10.0,10.000224596312815,-0.001503968954163758,-1.5312636263128642e-06,0.0
3.2680000000000002,10.0,10.000221500289882,-0.0015480114663428094,-1.4858427624263502e-06,0.0
3.27,10.0,10.00021832173031,-0.001589279785714731,-1.4406930011818838e-06,0.0
3.2720000000000002,10.0,10.000215066066215,-0.0016278320489724507,-1.3958432098507974e-06,0.0
3.274,10.0,10.000211738612755,-0.001663726729983952,-1.3513210379858287e-06,0.0
3.2760000000000002,10.0,10.000208344567596,-0.001697022579370666,-1.3071529346410404e-06,0.0
3.278,10.0,10.000204889010464,-0.0017277785658851102,-1.2633641665341308e-06,0.0
3.2800000000000002,10.0,10.000201376902824,-0.0017560538195673862,-1.2199788363920798e-06,0.0
3.282,10.0,10.00019781308767,-0.0017819075766665996,-1.1770199016136313e-06,0.0
3.2840000000000003,10.0,10.000194202289418,-0.0018053991263136343,-1.1345091932518971e-06,0.0
3.286,10.0,10.000190549113901,-0.0018265877589275779,-1.092467435222001e-06,0.0
3.2880000000000003,10.0,10.000186858048469,-0.0018455327163593989,-1.0509142641925143e-06,0.0
3.29,10.0,10.000183133462182,-0.0018622931437386673,-1.0098682493369702e-06,0.0
3.2920000000000003,10.0,10.000179379606095,-0.0018769280430099295,-9.693469123876674e-07,0.0
3.294,10.0,10.00017560061364,-0.0018894962281482625,-9.293667480508974e-07,0.0
3.2960000000000003,10.0,10.000171800501075,-0.0019000562820290306,-8.899432444632844e-07,0.0
3.298,10.0,10.000167983168044,-0.001908666514936323,-8.510909038869456e-07,0.0
3.3000000000000003,10.0,10.000164152398195,-0.0019153849246849033,-8.128232634275958e-07,0.0
3.302,10.0,10.000160311859878,-0.0019202691583436187,-7.751529160529488e-07,0.0
3.3040000000000003,10.0,10.000156465106926,-0.0019233764755289889,-7.380915314875751e-07,0.0
3.306,10.0,10.0001526155795,-0.001924763713260099,-7.016498774624117e-07,0.0
3.3080000000000003,10.0,10.000148766604996,-0.0019244872523330881,-6.658378405992015e-07,0.0
3.31,10.0,10.000144921399023,-0.0019226029852145673,-6.306644478108555e-07,0.0
3.3120000000000003,10.0,10.000141083066454,-0.0019191662854138275,-5.961378873563953e-07,0.0
3.314,10.0,10.000137254602496,-0.0019142319783174864,-5.622655300552249e-07,0.0
3.3160000000000003,10.0,10.000133438893869,-0.0019078543134589626,-5.290539504096215e-07,0.0
3.318,10.0,10.000129638719992,-0.001900086938203035,-4.965089477973531e-07,0.0
3.3200000000000003,10.0,10.000125856754247,-0.001890982872810858,-4.6463556740266943e-07,0.0
3.322,10.0,10.000122095565272,-0.0018805944868765067,-4.3343812143454586e-07,0.0
3.3240000000000003,10.0,10.000118357618318,-0.001868973477083459,-4.0292020969798027e-07,0.0
3.326,10.0,10.000114645276627,-0.001856170846283725,-3.7308474068532006e-07,0.0
3.3280000000000003,10.0,10.000110960802859,-0.00184223688385639,-3.4393395218589093e-07,0.0
3.33,10.0,10.000107306360563,-0.0018272211473171855,-3.1546943172306243e-07,0.0
3.332,10.0,10.000103684015674,-0.0018111724451657458,-2.87692137136913e-07,0.0
3.334,10.0,10.000100095738032,-0.001794138820931291,-2.6060241674235076e-07,0.0
3.336,10.0,10.000096543402954,-0.001776167538399091,-2.342000295207133e-07,0.0
3.338,10.0,10.000093028792817,-0.0017573050679790556,-2.0848416488006558e-07,0.0
3.34,10.0,10.000089553598668,-0.001737597074207192,-1.834534626124032e-07,0.0
3.342,10.0,10.000086119421859,-0.001717088404334955,-1.5910603226484026e-07,0.0
3.344,10.0,10.000082727775704,-0.0016958230779881328,-1.3543947249028103e-07,0.0
3.346,10.0,10.000079380087149,-0.0016738442778720269,-1.1245089026424943e-07,0.0
3.348,10.0,10.000076077698465,-0.0016511943414794512,-9.013691951851183e-08,0.0
3.35,10.0,10.000072821868958,-0.0016279147537963201,-6.84937400106253e-08,0.0
3.352,10.0,10.000069613776676,-0.0016040461409704938,-4.751709579274548e-08,0.0
3.354,10.0,10.000066454520146,-0.0015796282649000464,-2.7202313060334532e-08,0.0
3.356,10.0,10.00006334512011,-0.0015547000187433769,-7.544318374541419e-09,0.0
3.358,10.0,10.000060286521263,-0.0015292994233016795,1.1462343873060153e-08,0.0
3.36,10.0,10.000057279594014,-0.0015034636242553714,2.982349409281502e-08,0.0
3.362,10.0,10.000054325136233,-0.0014772288902345047,4.754530026690249e-08,0.0
3.364,10.0,10.00005142387501,-0.0014506306116855191,6.463426124949659e-08,0.0
3.366,10.0,10.00004857646841,-0.0014237033005080552,8.10971903621352e-08,0.0
3.368,10.0,10.000045783507229,-0.0013964805904563404,9.694119884020843e-08,0.0
3.37,10.0,10.000043045516753,-0.0013689952382493023,1.121736802307307e-07,0.0
3.372,10.0,10.0000403629585,-0.0013412791253987401,1.268022943392843e-07,0.0
3.374,10.0,10.00003773623198,-0.0013133632606942085,1.4083495226463113e-07,0.0
3.376,10.0,10.000035165676413,-0.0012852777833455872,1.5427980118280776e-07,0.0
3.378,10.0,10.00003265157248,-0.0012570519667567898,1.6714520948089003e-07,0.0
3.38,10.0,10.000030194144033,-0.001228714222887577,1.794397526092264e-07,0.0
3.382,10.0,10.00002779355982,-0.001200292107201538,1.9117219877070084e-07,0.0
3.384,10.0,10.00002544993517,-0.0011718123241713956,2.0235149503464172e-07,0.0
3.386,10.0,10.000023163333704,-0.001143300733309124,2.129867539654474e-07,0.0
3.388,10.0,10.000020933768994,-0.0011147823557061422,2.230872403896053e-07,0.0
3.39,10.0,10.000018761206231,-0.0010862813810574071,2.3266235855561147e-07,0.0
3.392,10.0,10.00001664556388,-0.001057821175151143,2.4172163952355137e-07,0.0
3.394,10.0,10.000014586715304,-0.0010294242878035951,2.502747288417275e-07,0.0
3.396,10.0,10.000012584490383,-0.0010011124612082105,2.5833137473554204e-07,0.0
3.398,10.0,10.000010638677104,-0.000972906638685828,2.6590141644438273e-07,0.0
3.4,10.0,10.000008749023158,-0.0009448269738106141,2.729947729697869e-07,0.0
3.402,10.0,10.000006915237478,-0.0009168928399064226,2.7962143180841133e-07,0.0
3.404,10.0,10.000005136991797,-0.0008891228398614601,2.8579143869289693e-07,0.0
3.406,10.0,10.000003413922165,-0.0008615348162810875,2.915148867888761e-07,0.0
3.408,10.0,10.000001745630442,-0.0008341458619289697,2.968019068602192e-07,0.0
3.41,10.0,10.00000013168578,-0.0008069723304452533,3.0166265758055767e-07,0.0
3.412,10.0,9.999998571626085,-0.0007800298473427393,3.0610731572703086e-07,0.0
3.414,10.0,9.999997064959443,-0.0007533333212295252,3.101460674010956e-07,0.0
3.416,10.0,9.999995611165533,-0.0007268969552743169,3.137890988168661e-07,0.0
3.418,10.0,9.999994209697014,-0.000700734258866034,3.1704658806011367e-07,0.0
3.42,10.0,9.999992859980894,-0.0006748580594780645,3.199286965535697e-07,0.0
3.422,10.0,9.999991561419867,-0.0006492805147009096,3.2244556124180077e-07,0.0
3.424,10.0,9.999990313393617,-0.0006240131244420979,3.2460728674177475e-07,0.0
3.426,10.0,9.999989115260131,-0.0005990667432609097,3.2642393814317205e-07,0.0
3.428,10.0,9.999987966356946,-0.000574451592839654,3.2790553372367745e-07,0.0
3.43,10.0,9.999986866002395,-0.0005501772745694538,3.290620380974556e-07,0.0
3.432,10.0,9.999985813496831,-0.0005262527822395683,3.2990335556307204e-07,0.0
3.434,10.0,9.999984808123802,-0.0005026865148028677,3.3043932401271256e-07,0.0
3.436,10.0,9.999983849151223,-0.0004794862892189619,3.3067970878201983e-07,0.0
3.438,10.0,9.999982935832517,-0.0004566593533569784,3.306341968656643e-07,0.0
3.44,10.0,9.99998206740772,-0.0004342123989501377,3.303123912833757e-07,0.0
3.442,10.0,9.99998124310457,-0.000412151574568962,3.297238061514348e-07,0.0
3.444,10.0,9.999980462139572,-0.0003904824986351081,3.288778612678728e-07,0.0
3.446,10.0,9.999979723719026,-0.00036921027243624655,3.277838775469774e-07,0.0
3.448,10.0,9.99997902704004,-0.00034833949313870053,3.2645107252510366e-07,0.0
3.45,10.0,9.999978371291506,-0.00032787426678877637,3.248885560651268e-07,0.0
3.452,10.0,9.999977755655063,-0.00030781822129768635,3.2310532617607716e-07,0.0
3.454,10.0,9.999977179306025,-0.0002881745193832841,3.211102654227484e-07,0.0
3.456,10.0,9.99997664141428,-0.0002689458714832548,3.1891213703094424e-07,0.0
3.458,10.0,9.999976141145183,-0.00025013454860312143,3.16519581802021e-07,0.0
3.46,10.0,9.999975677660393,-0.0002317423951146495,3.1394111471020984e-07,0.0
3.462,10.0,9.99997525011871,-0.00021377084147701636,3.1118512212016254e-07,0.0
3.464,10.0,9.999974857676875,-0.00019622091687844683,3.0825985908157176e-07,0.0
3.466,10.0,9.999974499490351,-0.00017909326180264886,3.0517344655702213e-07,0.0
3.468,10.0,9.99997417471407,-0.00016238814049237608,3.0193386927981284e-07,0.0
3.47,10.0,9.999973882503165,-0.00014610545331614506,2.9854897351619995e-07,0.0
3.472,10.0,9.999973622013666,-0.00013024474901997761,2.9502646525695327e-07,0.0
3.474,10.0,9.999973392403193,-0.00011480523688153618,2.913739080701463e-07,0.0
3.476,10.0,9.999973192831597,-9.978579872008074e-05,2.8759872200405504e-07,0.0
3.478,10.0,9.999973022461594,-8.518500079544427e-05,2.8370818181612134e-07,0.0
3.48,10.0,9.999972880459383,-7.100110556958779e-05,2.7970941581748553e-07,0.0
3.482,10.0,9.999972765995217,-5.723208333796747e-05,2.7560940460768174e-07,0.0
3.484,10.0,9.999972678243969,-4.387562369729109e-05,2.7141498058396075e-07,0.0
3.486,10.0,9.999972616385676,-3.0929146884626324e-05,2.671328267449511e-07,0.0
3.488,10.0,9.999972579606045,-1.8389814958814987e-05,2.627694761729179e-07,0.0
3.49,10.0,9.99997256709696,-6.254542813175875e-06,2.583313118114227e-07,0.0
3.492,10.0,9.999972578056942,5.479990949232115e-06,2.5382456561963443e-07,0.0
3.494,10.0,9.999972611691607,1.681733333414718e-05,2.492553190042145e-07,0.0
3.496,10.0,9.9999726672141,2.7761246417481263e-05,2.446295022070557e-07,0.0
3.498,10.0,9.999972743845495,3.831569699110651e-05,2.399528946498064e-07,0.0
3.5,10.0,9.999972840815188,4.8484846384415284e-05,2.3523112515435328e-07,0.0
3.5020000000000002,10.0,9.999972957361269,5.827304045662814e-05,2.3046967211501688e-07,0.0
3.504,10.0,9.999973092730869,6.76847997697836e-05,2.2567386394707386e-07,0.0
3.5060000000000002,10.0,9.999973246180488,7.672480995115514e-05,2.2084887978914553e-07,0.0
3.508,10.0,9.999973416976314,8.53979122282384e-05,2.1599974990394196e-07,0.0
3.5100000000000002,10.0,9.999973604394501,9.370909415785294e-05,2.1113135660927417e-07,0.0
3.512,10.0,9.999973807721462,0.00010166348053785631,2.0624843502588286e-07,0.0
3.5140000000000002,10.0,9.999974026254112,0.00010926632451461433,2.0135557417576366e-07,0.0
3.516,10.0,9.999974259300108,0.00011652299886836624,1.964572177591559e-07,0.0
3.5180000000000002,10.0,9.999974506178084,0.00012343898750123396,1.915576655335661e-07,0.0
3.52,10.0,9.999974766217838,0.00013001987710626762,1.8666107429212659e-07,0.0
3.5220000000000002,10.0,9.999975038760535,0.0001362713490394117,1.8177145938257902e-07,0.0
3.524,10.0,9.999975323158878,0.00014219917137879947,1.7689269595692973e-07,0.0
3.5260000000000002,10.0,9.99997561877726,0.00014780919117299025,1.7202852032170927e-07,0.0
3.528,10.0,9.999975924991913,0.0001531073268884548,1.6718253157902078e-07,0.0
3.5300000000000002,10.0,9.999976241191035,0.0001580995610442948,1.623581930750252e-07,0.0
3.532,10.0,9.999976566774901,0.00016279193305072457,1.5755883427437917e-07,0.0
3.5340000000000003,10.0,9.999976901155966,0.00016719053221918694,1.5278765200486826e-07,0.0
3.536,10.0,9.999977243758947,0.00017130149098664775,1.4804771269012832e-07,0.0
3.5380000000000003,10.0,9.999977594020905,0.00017513097831664147,1.4334195384059396e-07,0.0
3.54,10.0,9.999977951391292,0.00017868519328679533,1.3867318581835508e-07,0.0
3.5420000000000003,10.0,9.99997831533201,0.00018197035888306502,1.3404409410852644e-07,0.0
3.544,10.0,9.999978685317442,0.00018499271596706854,1.2945724092944927e-07,0.0
3.5460000000000003,10.0,9.999979060834479,0.00018775851743310672,1.2491506726520595e-07,0.0
3.548,10.0,9.999979441382523,0.00019027402255133137,1.2041989488715396e-07,0.0
3.5500000000000003,10.0,9.999979826473506,0.00019254549149905589,1.159739284839486e-07,0.0
3.552,10.0,9.999980215631865,0.0001945791800657259,1.115792575412808e-07,0.0
3.5540000000000003,10.0,9.999980608394536,0.00019638133454173216,1.072378585043846e-07,0.0
3.556,10.0,9.999981004310909,0.00019795818679086625,1.0295159700035901e-07,0.0
3.5580000000000003,10.0,9.999981402942808,0.0001993159494984527,9.872222995079157e-08,0.0
3.56,10.0,9.999981803864433,0.00020046081158956532,9.455140762371351e-08,0.0
3.5620000000000003,10.0,9.9999822066623,0.00020139893382581608,9.044067593009367e-08,0.0
3.564,10.0,9.99998261093519,0.00020213644457091508,8.63914785688506e-08,0.0
3.5660000000000003,10.0,9.99998301629406,0.0002026794357261942,8.240515925678619e-08,0.0
3.568,10.0,9.999983422361979,0.00020303395882488972,7.848296377338806e-08,0.0
3.5700000000000003,10.0,9.99998382877402,0.00020320602130583664,7.462604251165066e-08,0.0
